weight	degeneracy	user	system	elapsed	maxDurationExceeded	nvars	method
17 NA 0.0700000000000003 0 0.0699999999999985 FALSE 29 "mip"
18 NA 0.0600000000000005 0 0.0600000000000005 FALSE 29 "mip"
19 NA 0.0600000000000005 0 0.0600000000000005 FALSE 29 "mip"
20 NA 0.0399999999999991 0 0.0400000000000009 FALSE 29 "mip"
21 NA 0.0800000000000001 0 0.0800000000000001 FALSE 29 "mip"
22 NA 0.0999999999999996 0 0.0999999999999996 FALSE 29 "mip"
23 NA 0.0700000000000003 0 0.0700000000000003 FALSE 29 "mip"
24 NA 0.0999999999999996 0 0.0999999999999996 FALSE 29 "mip"
25 NA 0.0600000000000005 0.02 0.0800000000000001 FALSE 29 "mip"
26 NA 0.0899999999999999 0 0.0899999999999999 FALSE 29 "mip"
27 NA 0.110000000000001 0 0.109999999999999 FALSE 29 "mip"
28 NA 0.0999999999999996 0 0.0899999999999999 FALSE 29 "mip"
28 NA 0.0999999999999996 0 0.110000000000001 FALSE 29 "mip"
1 NA 0.0100000000000016 0 0.0199999999999996 FALSE 30 "mip"
2 NA 0.0299999999999994 0 0.0300000000000011 FALSE 30 "mip"
3 NA 0.0199999999999996 0 0.00999999999999979 FALSE 30 "mip"
4 NA 0.0500000000000007 0 0.0499999999999989 FALSE 30 "mip"
5 NA 0.00999999999999979 0 0.0200000000000014 FALSE 30 "mip"
6 NA 0.0299999999999994 0 0.0299999999999994 FALSE 30 "mip"
7 NA 0.0300000000000011 0 0.0299999999999994 FALSE 30 "mip"
8 NA 0.0299999999999994 0 0.0300000000000011 FALSE 30 "mip"
9 NA 0.0399999999999991 0 0.0299999999999994 FALSE 30 "mip"
10 NA 0.0300000000000011 0 0.0299999999999994 FALSE 30 "mip"
11 NA 0.0299999999999994 0 0.0300000000000011 FALSE 30 "mip"
12 NA 0.0300000000000011 0 0.0399999999999991 FALSE 30 "mip"
13 NA 0.0399999999999991 0 0.0300000000000011 FALSE 30 "mip"
14 NA 0.0300000000000011 0 0.0299999999999994 FALSE 30 "mip"
15 NA 0.0399999999999991 0 0.0500000000000007 FALSE 30 "mip"
16 NA 0.0500000000000007 0 0.0499999999999989 FALSE 30 "mip"
17 NA 0.0599999999999987 0 0.0600000000000005 FALSE 30 "mip"
18 NA 0.0500000000000007 0 0.0500000000000007 FALSE 30 "mip"
19 NA 0.0500000000000007 0 0.0399999999999991 FALSE 30 "mip"
20 NA 0.0699999999999985 0 0.0800000000000001 FALSE 30 "mip"
21 NA 0.0700000000000003 0 0.0600000000000005 FALSE 30 "mip"
22 NA 0.0800000000000001 0 0.0800000000000001 FALSE 30 "mip"
23 NA 0.0899999999999999 0 0.0999999999999996 FALSE 30 "mip"
24 NA 0.0899999999999999 0 0.0899999999999999 FALSE 30 "mip"
25 NA 0.0899999999999999 0 0.0999999999999996 FALSE 30 "mip"
26 NA 0.109999999999999 0 0.110000000000001 FALSE 30 "mip"
27 NA 0.109999999999999 0 0.109999999999999 FALSE 30 "mip"
28 NA 0.0899999999999999 0 0.0899999999999999 FALSE 30 "mip"
29 NA 0.110000000000001 0 0.109999999999999 FALSE 30 "mip"
29 NA 0.109999999999999 0 0.110000000000001 FALSE 30 "mip"
1 NA 0.00999999999999979 0 0.00999999999999801 FALSE 31 "mip"
2 NA 0.0199999999999996 0 0.0199999999999996 FALSE 31 "mip"
3 NA 0.0199999999999996 0 0.0100000000000016 FALSE 31 "mip"
4 NA 0.00999999999999979 0 0.0199999999999996 FALSE 31 "mip"
5 NA 0 0.01 0.0199999999999996 FALSE 31 "mip"
6 NA 0.0299999999999994 0 0.0299999999999976 FALSE 31 "mip"
7 NA 0.00999999999999979 0 0.0199999999999996 FALSE 31 "mip"
8 NA 0.0500000000000007 0 0.0400000000000027 FALSE 31 "mip"
9 NA 0.0499999999999989 0 0.0499999999999972 FALSE 31 "mip"
10 NA 0.0300000000000011 0 0.0300000000000011 FALSE 31 "mip"
11 NA 0.0299999999999994 0 0.0300000000000011 FALSE 31 "mip"
12 NA 0.0299999999999994 0 0.0300000000000011 FALSE 31 "mip"
13 NA 0.0600000000000005 0 0.0699999999999967 FALSE 31 "mip"
14 NA 0.0700000000000003 0 0.0600000000000023 FALSE 31 "mip"
15 NA 0.0399999999999991 0 0.0399999999999991 FALSE 31 "mip"
16 NA 0.0300000000000011 0.0199999999999999 0.0500000000000007 FALSE 31 "mip"
17 NA 0.0800000000000001 0 0.0799999999999983 FALSE 31 "mip"
18 NA 0.0599999999999987 0 0.0600000000000023 FALSE 31 "mip"
19 NA 0.0700000000000003 0 0.0599999999999987 FALSE 31 "mip"
20 NA 0.0599999999999987 0 0.0700000000000003 FALSE 31 "mip"
21 NA 0.0600000000000023 0 0.0599999999999987 FALSE 31 "mip"
22 NA 0.0899999999999999 0 0.0899999999999999 FALSE 31 "mip"
23 NA 0.0999999999999979 0 0.100000000000001 FALSE 31 "mip"
24 NA 0.110000000000003 0 0.109999999999999 FALSE 31 "mip"
25 NA 0.119999999999997 0 0.120000000000001 FALSE 31 "mip"
26 NA 0.110000000000003 0 0.109999999999999 FALSE 31 "mip"
27 NA 0.109999999999999 0 0.109999999999999 FALSE 31 "mip"
28 NA 0.109999999999999 0 0.109999999999999 FALSE 31 "mip"
29 NA 0.120000000000001 0 0.120000000000001 FALSE 31 "mip"
30 NA 0.109999999999999 0 0.109999999999999 FALSE 31 "mip"
30 NA 0.0899999999999999 0.01 0.109999999999999 FALSE 31 "mip"
1 NA 0.0399999999999991 0 0.0300000000000011 FALSE 32 "mip"
2 NA 0 0.02 0.00999999999999801 FALSE 32 "mip"
3 NA 0.00999999999999801 0 0.0200000000000031 FALSE 32 "mip"
4 NA 0.0300000000000011 0 0.0299999999999976 FALSE 32 "mip"
5 NA 0.0199999999999996 0 0.0199999999999996 FALSE 32 "mip"
6 NA 0.0300000000000011 0 0.0300000000000011 FALSE 32 "mip"
7 NA 0.0500000000000007 0 0.0399999999999991 FALSE 32 "mip"
8 NA 0.00999999999999801 0 0.0199999999999996 FALSE 32 "mip"
9 NA 0.0300000000000011 0 0.0300000000000011 FALSE 32 "mip"
10 NA 0.0300000000000011 0 0.0300000000000011 FALSE 32 "mip"
11 NA 0.0399999999999991 0 0.0299999999999976 FALSE 32 "mip"
12 NA 0.0599999999999987 0 0.0700000000000003 FALSE 32 "mip"
13 NA 0.0600000000000023 0 0.0600000000000023 FALSE 32 "mip"
14 NA 0.0499999999999972 0 0.0499999999999972 FALSE 32 "mip"
15 NA 0.0400000000000027 0 0.0400000000000027 FALSE 32 "mip"
16 NA 0.0499999999999972 0 0.0500000000000007 FALSE 32 "mip"
17 NA 0.0500000000000007 0 0.0499999999999972 FALSE 32 "mip"
18 NA 0.0600000000000023 0 0.0600000000000023 FALSE 32 "mip"
19 NA 0.0299999999999976 0.01 0.0500000000000007 FALSE 32 "mip"
20 NA 0.0600000000000023 0 0.0599999999999987 FALSE 32 "mip"
21 NA 0.0899999999999999 0 0.100000000000001 FALSE 32 "mip"
22 NA 0.0799999999999983 0 0.0700000000000003 FALSE 32 "mip"
23 NA 0.0899999999999999 0 0.100000000000001 FALSE 32 "mip"
24 NA 0.130000000000003 0 0.119999999999997 FALSE 32 "mip"
25 NA 0.109999999999999 0 0.109999999999999 FALSE 32 "mip"
26 NA 0.109999999999999 0 0.109999999999999 FALSE 32 "mip"
27 NA 0.110000000000003 0 0.109999999999999 FALSE 32 "mip"
28 NA 0.139999999999997 0 0.140000000000001 FALSE 32 "mip"
29 NA 0.110000000000003 0 0.109999999999999 FALSE 32 "mip"
30 NA 0.139999999999997 0 0.140000000000001 FALSE 32 "mip"
31 NA 0.140000000000001 0 0.140000000000001 FALSE 32 "mip"
31 NA 0.130000000000003 0 0.119999999999997 FALSE 32 "mip"
1 NA 0.0199999999999996 0 0.0100000000000016 FALSE 33 "mip"
2 NA 0.0199999999999996 0 0.0199999999999996 FALSE 33 "mip"
3 NA 0.0100000000000016 0 0.0199999999999996 FALSE 33 "mip"
4 NA 0 0.02 0.0200000000000031 FALSE 33 "mip"
5 NA 0.0299999999999976 0 0.0299999999999976 FALSE 33 "mip"
6 NA 0.0100000000000016 0.02 0.0300000000000011 FALSE 33 "mip"
7 NA 0.0300000000000011 0 0.0400000000000027 FALSE 33 "mip"
8 NA 0.0199999999999996 0.01 0.0299999999999976 FALSE 33 "mip"
9 NA 0.0300000000000011 0 0.0300000000000011 FALSE 33 "mip"
10 NA 0.0299999999999976 0 0.0300000000000011 FALSE 33 "mip"
11 NA 0.0300000000000011 0 0.0299999999999976 FALSE 33 "mip"
12 NA 0.0300000000000011 0 0.0300000000000011 FALSE 33 "mip"
13 NA 0.0499999999999972 0 0.0500000000000007 FALSE 33 "mip"
14 NA 0.0300000000000011 0 0.0300000000000011 FALSE 33 "mip"
15 NA 0.0399999999999991 0 0.0299999999999976 FALSE 33 "mip"
16 NA 0.0399999999999991 0 0.0400000000000027 FALSE 33 "mip"
17 NA 0.0599999999999987 0 0.0700000000000003 FALSE 33 "mip"
18 NA 0.0700000000000003 0 0.0599999999999987 FALSE 33 "mip"
19 NA 0.0400000000000027 0 0.0399999999999991 FALSE 33 "mip"
20 NA 0.0799999999999983 0 0.0800000000000018 FALSE 33 "mip"
21 NA 0.100000000000001 0 0.0999999999999979 FALSE 33 "mip"
22 NA 0.0600000000000023 0.02 0.0799999999999983 FALSE 33 "mip"
23 NA 0.0799999999999983 0 0.0800000000000018 FALSE 33 "mip"
24 NA 0.109999999999999 0 0.109999999999999 FALSE 33 "mip"
25 NA 0.120000000000001 0 0.130000000000003 FALSE 33 "mip"
26 NA 0.140000000000001 0 0.140000000000001 FALSE 33 "mip"
27 NA 0.109999999999999 0 0.109999999999999 FALSE 33 "mip"
28 NA 0.0700000000000003 0.0099999999999999 0.109999999999999 FALSE 33 "mip"
29 NA 0.120000000000001 0 0.119999999999997 FALSE 33 "mip"
30 NA 0.140000000000001 0 0.140000000000001 FALSE 33 "mip"
31 NA 0.149999999999999 0 0.140000000000001 FALSE 33 "mip"
32 NA 0.150000000000002 0 0.16 FALSE 33 "mip"
32 NA 0.109999999999999 0.02 0.120000000000001 FALSE 33 "mip"
1 NA 0.0200000000000031 0 0.0200000000000031 FALSE 34 "mip"
2 NA 0.00999999999999801 0 0.00999999999999801 FALSE 34 "mip"
3 NA 0.0300000000000011 0 0.0300000000000011 FALSE 34 "mip"
4 NA 0.0199999999999996 0 0.0199999999999996 FALSE 34 "mip"
5 NA 0.0300000000000011 0 0.0300000000000011 FALSE 34 "mip"
6 NA 0.0199999999999996 0.02 0.0299999999999976 FALSE 34 "mip"
7 NA 0.0599999999999987 0 0.0600000000000023 FALSE 34 "mip"
8 NA 0.0300000000000011 0 0.0299999999999976 FALSE 34 "mip"
9 NA 0.0500000000000007 0 0.0500000000000007 FALSE 34 "mip"
10 NA 0.0399999999999991 0 0.0500000000000007 FALSE 34 "mip"
11 NA 0.0500000000000007 0 0.0500000000000007 FALSE 34 "mip"
12 NA 0.0299999999999976 0 0.0299999999999976 FALSE 34 "mip"
13 NA 0.0600000000000023 0 0.0600000000000023 FALSE 34 "mip"
14 NA 0.0499999999999972 0 0.0500000000000007 FALSE 34 "mip"
15 NA 0.0600000000000023 0.01 0.0699999999999967 FALSE 34 "mip"
16 NA 0.0500000000000007 0 0.0500000000000007 FALSE 34 "mip"
17 NA 0.0799999999999983 0 0.0800000000000018 FALSE 34 "mip"
18 NA 0.0399999999999991 0 0.0500000000000007 FALSE 34 "mip"
19 NA 0.0500000000000007 0.02 0.0599999999999987 FALSE 34 "mip"
20 NA 0.0600000000000023 0 0.0700000000000003 FALSE 34 "mip"
21 NA 0.0799999999999983 0 0.0700000000000003 FALSE 34 "mip"
22 NA 0.0599999999999987 0 0.0700000000000003 FALSE 34 "mip"
23 NA 0.0599999999999987 0.02 0.0799999999999983 FALSE 34 "mip"
24 NA 0.0899999999999999 0 0.0899999999999999 FALSE 34 "mip"
25 NA 0.0799999999999983 0 0.0800000000000018 FALSE 34 "mip"
26 NA 0.139999999999997 0 0.140000000000001 FALSE 34 "mip"
27 NA 0.120000000000001 0 0.119999999999997 FALSE 34 "mip"
28 NA 0.129999999999999 0 0.130000000000003 FALSE 34 "mip"
29 NA 0.140000000000001 0 0.140000000000001 FALSE 34 "mip"
30 NA 0.140000000000001 0 0.139999999999997 FALSE 34 "mip"
31 NA 0.140000000000001 0 0.140000000000001 FALSE 34 "mip"
32 NA 0.140000000000001 0.01 0.150000000000002 FALSE 34 "mip"
33 NA 0.109999999999999 0.0199999999999999 0.129999999999999 FALSE 34 "mip"
33 NA 0.130000000000003 0.01 0.139999999999997 FALSE 34 "mip"
1 NA 0.0300000000000011 0 0.0299999999999976 FALSE 35 "mip"
2 NA 0.0100000000000016 0 0.0100000000000016 FALSE 35 "mip"
3 NA 0.0399999999999991 0 0.0300000000000011 FALSE 35 "mip"
4 NA 0.0300000000000011 0 0.0399999999999991 FALSE 35 "mip"
5 NA 0.00999999999999801 0 0.00999999999999801 FALSE 35 "mip"
6 NA 0.0300000000000011 0 0.0300000000000011 FALSE 35 "mip"
7 NA 0.0300000000000011 0.02 0.0500000000000007 FALSE 35 "mip"
8 NA 0.0399999999999991 0 0.0299999999999976 FALSE 35 "mip"
9 NA 0.0299999999999976 0 0.0300000000000011 FALSE 35 "mip"
10 NA 0.0600000000000023 0 0.0600000000000023 FALSE 35 "mip"
11 NA 0.0299999999999976 0 0.0299999999999976 FALSE 35 "mip"
12 NA 0.0299999999999976 0 0.0300000000000011 FALSE 35 "mip"
13 NA 0.0400000000000027 0 0.0500000000000007 FALSE 35 "mip"
14 NA 0.0499999999999972 0 0.0500000000000007 FALSE 35 "mip"
15 NA 0.0500000000000007 0 0.0399999999999991 FALSE 35 "mip"
16 NA 0.0599999999999987 0 0.0599999999999987 FALSE 35 "mip"
17 NA 0.0500000000000007 0 0.0500000000000007 FALSE 35 "mip"
18 NA 0.0500000000000007 0.01 0.0599999999999987 FALSE 35 "mip"
19 NA 0.0599999999999987 0 0.0600000000000023 FALSE 35 "mip"
20 NA 0.0799999999999983 0 0.0799999999999983 FALSE 35 "mip"
21 NA 0.0600000000000023 0 0.0600000000000023 FALSE 35 "mip"
22 NA 0.0799999999999983 0 0.0799999999999983 FALSE 35 "mip"
23 NA 0.0800000000000018 0 0.0800000000000018 FALSE 35 "mip"
24 NA 0.0700000000000003 0.02 0.0800000000000018 FALSE 35 "mip"
25 NA 0.0899999999999999 0 0.0999999999999979 FALSE 35 "mip"
26 NA 0.0899999999999999 0 0.0899999999999999 FALSE 35 "mip"
27 NA 0.140000000000001 0 0.140000000000001 FALSE 35 "mip"
28 NA 0.140000000000001 0 0.149999999999999 FALSE 35 "mip"
29 NA 0.140000000000001 0 0.140000000000001 FALSE 35 "mip"
30 NA 0.16 0 0.149999999999999 FALSE 35 "mip"
31 NA 0.140000000000001 0.01 0.16 FALSE 35 "mip"
32 NA 0.149999999999999 0 0.150000000000002 FALSE 35 "mip"
33 NA 0.16 0 0.16 FALSE 35 "mip"
34 NA 0.170000000000002 0 0.169999999999998 FALSE 35 "mip"
34 NA 0.16 0 0.16 FALSE 35 "mip"
1 NA 0.0199999999999996 0 0.0199999999999996 FALSE 36 "mip"
2 NA 0.0100000000000016 0 0.00999999999999801 FALSE 36 "mip"
3 NA 0.0399999999999991 0 0.0300000000000011 FALSE 36 "mip"
4 NA 0.00999999999999801 0 0.0199999999999996 FALSE 36 "mip"
5 NA 0.0300000000000011 0 0.0300000000000011 FALSE 36 "mip"
6 NA 0.0300000000000011 0 0.0299999999999976 FALSE 36 "mip"
7 NA 0.0299999999999976 0 0.0300000000000011 FALSE 36 "mip"
8 NA 0.0400000000000027 0 0.0300000000000011 FALSE 36 "mip"
9 NA 0.0599999999999987 0 0.0599999999999987 FALSE 36 "mip"
10 NA 0.0500000000000007 0 0.0500000000000007 FALSE 36 "mip"
11 NA 0.0299999999999976 0 0.0300000000000011 FALSE 36 "mip"
12 NA 0.0400000000000027 0 0.0499999999999972 FALSE 36 "mip"
13 NA 0.0500000000000007 0 0.0500000000000007 FALSE 36 "mip"
14 NA 0.0499999999999972 0 0.0399999999999991 FALSE 36 "mip"
15 NA 0.0400000000000027 0 0.0500000000000007 FALSE 36 "mip"
16 NA 0.0499999999999972 0 0.0500000000000007 FALSE 36 "mip"
17 NA 0.0600000000000023 0 0.0599999999999987 FALSE 36 "mip"
18 NA 0.0700000000000003 0 0.0600000000000023 FALSE 36 "mip"
19 NA 0.0599999999999987 0 0.0599999999999987 FALSE 36 "mip"
20 NA 0.0699999999999967 0 0.0600000000000023 FALSE 36 "mip"
21 NA 0.0600000000000023 0 0.0599999999999987 FALSE 36 "mip"
22 NA 0.0700000000000003 0 0.0599999999999987 FALSE 36 "mip"
23 NA 0.0799999999999983 0 0.0799999999999983 FALSE 36 "mip"
24 NA 0.140000000000001 0 0.140000000000001 FALSE 36 "mip"
25 NA 0.0899999999999999 0.02 0.109999999999999 FALSE 36 "mip"
26 NA 0.140000000000001 0 0.140000000000001 FALSE 36 "mip"
27 NA 0.109999999999999 0 0.109999999999999 FALSE 36 "mip"
28 NA 0.170000000000002 0 0.170000000000002 FALSE 36 "mip"
29 NA 0.129999999999999 0 0.119999999999997 FALSE 36 "mip"
30 NA 0.16 0 0.16 FALSE 36 "mip"
31 NA 0.149999999999999 0 0.150000000000002 FALSE 36 "mip"
32 NA 0.170000000000002 0 0.18 FALSE 36 "mip"
33 NA 0.170000000000002 0 0.170000000000002 FALSE 36 "mip"
34 NA 0.169999999999998 0 0.169999999999998 FALSE 36 "mip"
35 NA 0.190000000000001 0 0.190000000000001 FALSE 36 "mip"
35 NA 0.189999999999998 0 0.190000000000001 FALSE 36 "mip"
1 NA 0.0100000000000016 0 0.0100000000000016 FALSE 37 "mip"
2 NA 0.0199999999999996 0 0.0199999999999996 FALSE 37 "mip"
3 NA 0.0199999999999996 0 0.0199999999999996 FALSE 37 "mip"
4 NA 0.0300000000000011 0 0.0299999999999976 FALSE 37 "mip"
5 NA 0.0300000000000011 0 0.0300000000000011 FALSE 37 "mip"
6 NA 0.0299999999999976 0 0.0300000000000011 FALSE 37 "mip"
7 NA 0.0300000000000011 0 0.0299999999999976 FALSE 37 "mip"
8 NA 0.0399999999999991 0 0.0300000000000011 FALSE 37 "mip"
9 NA 0.0199999999999996 0.02 0.0300000000000011 FALSE 37 "mip"
10 NA 0.0300000000000011 0 0.0300000000000011 FALSE 37 "mip"
11 NA 0.0199999999999996 0.01 0.0299999999999976 FALSE 37 "mip"
12 NA 0.0500000000000007 0 0.0500000000000007 FALSE 37 "mip"
13 NA 0.0300000000000011 0 0.0300000000000011 FALSE 37 "mip"
14 NA 0.0300000000000011 0 0.0300000000000011 FALSE 37 "mip"
15 NA 0.0700000000000003 0 0.0700000000000003 FALSE 37 "mip"
16 NA 0.0399999999999991 0 0.0399999999999991 FALSE 37 "mip"
17 NA 0.0500000000000007 0.02 0.0600000000000023 FALSE 37 "mip"
18 NA 0.0700000000000003 0 0.0799999999999983 FALSE 37 "mip"
19 NA 0.0500000000000007 0 0.0500000000000043 FALSE 37 "mip"
20 NA 0.0700000000000003 0 0.0799999999999983 FALSE 37 "mip"
21 NA 0.0700000000000003 0 0.0600000000000023 FALSE 37 "mip"
22 NA 0.100000000000001 0 0.0900000000000034 FALSE 37 "mip"
23 NA 0.0700000000000003 0 0.0799999999999983 FALSE 37 "mip"
24 NA 0.109999999999999 0 0.109999999999999 FALSE 37 "mip"
25 NA 0.100000000000001 0 0.0900000000000034 FALSE 37 "mip"
26 NA 0.140000000000001 0 0.140000000000001 FALSE 37 "mip"
27 NA 0.129999999999999 0.01 0.140000000000001 FALSE 37 "mip"
28 NA 0.150000000000002 0 0.149999999999999 FALSE 37 "mip"
29 NA 0.129999999999999 0 0.130000000000003 FALSE 37 "mip"
30 NA 0.170000000000002 0 0.170000000000002 FALSE 37 "mip"
31 NA 0.159999999999997 0 0.159999999999997 FALSE 37 "mip"
32 NA 0.149999999999999 0 0.149999999999999 FALSE 37 "mip"
33 NA 0.160000000000004 0 0.160000000000004 FALSE 37 "mip"
34 NA 0.189999999999998 0 0.189999999999998 FALSE 37 "mip"
35 NA 0.170000000000002 0 0.170000000000002 FALSE 37 "mip"
36 NA 0.210000000000001 0 0.210000000000001 FALSE 37 "mip"
36 NA 0.18 0 0.18 FALSE 37 "mip"
1 NA 0 0.02 0.0100000000000051 FALSE 38 "mip"
2 NA 0.00999999999999801 0 0.019999999999996 FALSE 38 "mip"
3 NA 0.0399999999999991 0 0.0300000000000011 FALSE 38 "mip"
4 NA 0.0300000000000011 0 0.0300000000000011 FALSE 38 "mip"
5 NA 0.0300000000000011 0 0.0300000000000011 FALSE 38 "mip"
6 NA 0.0200000000000031 0 0.0200000000000031 FALSE 38 "mip"
7 NA 0.029999999999994 0 0.0300000000000011 FALSE 38 "mip"
8 NA 0.0300000000000011 0 0.0300000000000011 FALSE 38 "mip"
9 NA 0.0300000000000011 0 0.029999999999994 FALSE 38 "mip"
10 NA 0.0700000000000003 0 0.0600000000000023 FALSE 38 "mip"
11 NA 0.0300000000000011 0 0.0300000000000011 FALSE 38 "mip"
12 NA 0.0399999999999991 0 0.0499999999999972 FALSE 38 "mip"
13 NA 0.0499999999999972 0 0.0500000000000043 FALSE 38 "mip"
14 NA 0.0500000000000043 0 0.0399999999999991 FALSE 38 "mip"
15 NA 0.0399999999999991 0 0.0499999999999972 FALSE 38 "mip"
16 NA 0.0499999999999972 0 0.0500000000000043 FALSE 38 "mip"
17 NA 0.0600000000000023 0 0.0599999999999952 FALSE 38 "mip"
18 NA 0.0700000000000003 0 0.0600000000000023 FALSE 38 "mip"
19 NA 0.0600000000000023 0 0.0600000000000023 FALSE 38 "mip"
20 NA 0.100000000000001 0 0.0900000000000034 FALSE 38 "mip"
21 NA 0.100000000000001 0 0.0900000000000034 FALSE 38 "mip"
22 NA 0.0700000000000003 0 0.0799999999999983 FALSE 38 "mip"
23 NA 0.0799999999999983 0 0.0799999999999983 FALSE 38 "mip"
24 NA 0.130000000000003 0 0.120000000000005 FALSE 38 "mip"
25 NA 0.109999999999999 0 0.109999999999999 FALSE 38 "mip"
26 NA 0.119999999999997 0 0.129999999999995 FALSE 38 "mip"
27 NA 0.109999999999999 0 0.110000000000007 FALSE 38 "mip"
28 NA 0.0899999999999963 0.00999999999999979 0.109999999999999 FALSE 38 "mip"
29 NA 0.120000000000005 0 0.130000000000003 FALSE 38 "mip"
30 NA 0.140000000000001 0 0.139999999999993 FALSE 38 "mip"
31 NA 0.159999999999997 0.02 0.170000000000002 FALSE 38 "mip"
32 NA 0.170000000000002 0 0.170000000000002 FALSE 38 "mip"
33 NA 0.170000000000002 0 0.18 FALSE 38 "mip"
34 NA 0.189999999999998 0 0.18 FALSE 38 "mip"
35 NA 0.18 0 0.190000000000005 FALSE 38 "mip"
36 NA 0.200000000000003 0 0.200000000000003 FALSE 38 "mip"
37 NA 0.189999999999998 0 0.189999999999998 FALSE 38 "mip"
37 NA 0.189999999999998 0 0.18 FALSE 38 "mip"
1 NA 0.00999999999999801 0 0.00999999999999801 FALSE 39 "mip"
2 NA 0.0399999999999991 0 0.0300000000000011 FALSE 39 "mip"
3 NA 0.0100000000000051 0 0.0200000000000031 FALSE 39 "mip"
4 NA 0.029999999999994 0 0.0300000000000011 FALSE 39 "mip"
5 NA 0.0300000000000011 0 0.0300000000000011 FALSE 39 "mip"
6 NA 0.0399999999999991 0.02 0.0499999999999972 FALSE 39 "mip"
7 NA 0.0300000000000011 0 0.0300000000000011 FALSE 39 "mip"
8 NA 0.0399999999999991 0.01 0.0599999999999952 FALSE 39 "mip"
9 NA 0.0300000000000011 0 0.0300000000000011 FALSE 39 "mip"
10 NA 0.0499999999999972 0 0.0399999999999991 FALSE 39 "mip"
11 NA 0.0399999999999991 0 0.0499999999999972 FALSE 39 "mip"
12 NA 0.0500000000000043 0 0.0500000000000043 FALSE 39 "mip"
13 NA 0.0499999999999972 0 0.0499999999999972 FALSE 39 "mip"
14 NA 0.0500000000000043 0 0.0500000000000043 FALSE 39 "mip"
15 NA 0.0499999999999972 0 0.0399999999999991 FALSE 39 "mip"
16 NA 0.0399999999999991 0 0.0499999999999972 FALSE 39 "mip"
17 NA 0.0700000000000003 0 0.0600000000000023 FALSE 39 "mip"
18 NA 0.0600000000000023 0.02 0.0799999999999983 FALSE 39 "mip"
19 NA 0.0399999999999991 0 0.0500000000000043 FALSE 39 "mip"
20 NA 0.0599999999999952 0 0.0700000000000003 FALSE 39 "mip"
21 NA 0.0799999999999983 0 0.0799999999999983 FALSE 39 "mip"
22 NA 0.0700000000000003 0 0.0800000000000054 FALSE 39 "mip"
23 NA 0.109999999999999 0 0.109999999999999 FALSE 39 "mip"
24 NA 0.0899999999999963 0 0.100000000000001 FALSE 39 "mip"
25 NA 0.109999999999999 0 0.109999999999999 FALSE 39 "mip"
26 NA 0.100000000000001 0.01 0.100000000000001 FALSE 39 "mip"
27 NA 0.119999999999997 0 0.129999999999995 FALSE 39 "mip"
28 NA 0.160000000000004 0 0.160000000000004 FALSE 39 "mip"
29 NA 0.119999999999997 0 0.119999999999997 FALSE 39 "mip"
30 NA 0.140000000000001 0.02 0.160000000000004 FALSE 39 "mip"
31 NA 0.140000000000001 0 0.140000000000001 FALSE 39 "mip"
32 NA 0.170000000000002 0.01 0.18 FALSE 39 "mip"
33 NA 0.190000000000005 0 0.190000000000005 FALSE 39 "mip"
34 NA 0.200000000000003 0 0.210000000000001 FALSE 39 "mip"
35 NA 0.210000000000001 0 0.199999999999996 FALSE 39 "mip"
36 NA 0.229999999999997 0 0.230000000000004 FALSE 39 "mip"
37 NA 0.200000000000003 0 0.199999999999996 FALSE 39 "mip"
38 NA 0.239999999999995 0 0.240000000000002 FALSE 39 "mip"
38 NA 0.219999999999999 0 0.219999999999999 FALSE 39 "mip"
1 NA 0.019999999999996 0 0.0200000000000031 FALSE 40 "mip"
2 NA 0.0200000000000031 0 0.0100000000000051 FALSE 40 "mip"
3 NA 0.0300000000000011 0 0.0300000000000011 FALSE 40 "mip"
4 NA 0.019999999999996 0.02 0.029999999999994 FALSE 40 "mip"
5 NA 0.029999999999994 0 0.0300000000000011 FALSE 40 "mip"
6 NA 0.0400000000000063 0 0.0300000000000011 FALSE 40 "mip"
7 NA 0.00999999999999801 0.01 0.029999999999994 FALSE 40 "mip"
8 NA 0.0499999999999972 0 0.0500000000000043 FALSE 40 "mip"
9 NA 0.029999999999994 0 0.0399999999999991 FALSE 40 "mip"
10 NA 0.0400000000000063 0.02 0.0399999999999991 FALSE 40 "mip"
11 NA 0.029999999999994 0.02 0.0500000000000043 FALSE 40 "mip"
12 NA 0.0399999999999991 0 0.0499999999999972 FALSE 40 "mip"
13 NA 0.0500000000000043 0 0.0399999999999991 FALSE 40 "mip"
14 NA 0.0499999999999972 0 0.0500000000000043 FALSE 40 "mip"
15 NA 0.029999999999994 0.01 0.0399999999999991 FALSE 40 "mip"
16 NA 0.0700000000000003 0 0.0600000000000023 FALSE 40 "mip"
17 NA 0.0900000000000034 0 0.100000000000001 FALSE 40 "mip"
18 NA 0.0400000000000063 0 0.0500000000000043 FALSE 40 "mip"
19 NA 0.0599999999999952 0.02 0.0799999999999983 FALSE 40 "mip"
20 NA 0.0799999999999983 0 0.0799999999999983 FALSE 40 "mip"
21 NA 0.0800000000000054 0 0.0700000000000003 FALSE 40 "mip"
22 NA 0.0599999999999952 0.01 0.0799999999999983 FALSE 40 "mip"
23 NA 0.100000000000001 0 0.100000000000001 FALSE 40 "mip"
24 NA 0.0700000000000003 0.02 0.0900000000000034 FALSE 40 "mip"
25 NA 0.100000000000001 0 0.0899999999999963 FALSE 40 "mip"
